# provenance: commit=PLACEHOLDER dirty=PLACEHOLDER
name,kind,refs,margin_mm,box_dist_mm,copper_dist_mm,domains,verdict
sep_domain_clearance_R4_U12_R4_U12,domain,"R4,U12",8.0,95.01,102.22,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R4_U13_R4_U13,domain,"R4,U13",8.0,95.01,107.178,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R4_U14_R4_U14,domain,"R4,U14",8.0,116.03,134.952,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R4_U15_R4_U15,domain,"R4,U15",8.0,51.23,67.216,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R4_U16_R4_U16,domain,"R4,U16",8.0,99.04,131.868,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R4_U17_R4_U17,domain,"R4,U17",8.0,7.99,12.131,DC_BUS<->LV_CONTROL,BOX-BAR-BLOCKER
sep_domain_clearance_R4_U18_R4_U18,domain,"R4,U18",8.0,37.5,44.383,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R4_U19_R4_U19,domain,"R4,U19",8.0,85.94,97.185,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R4_U20_R4_U20,domain,"R4,U20",8.0,36.06,41.229,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R4_U21_R4_U21,domain,"R4,U21",8.0,76.63,77.325,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R4_U22_R4_U22,domain,"R4,U22",8.0,73.77,77.188,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R4_U23_R4_U23,domain,"R4,U23",8.0,120.43,150.752,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R4_U24_R4_U24,domain,"R4,U24",8.0,36.85,49.059,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R4_U25_R4_U25,domain,"R4,U25",8.0,30.41,31.137,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R4_U26_R4_U26,domain,"R4,U26",8.0,43.73,46.908,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R4_U27_R4_U27,domain,"R4,U27",8.0,102.4,107.631,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R4_U3_R4_U3,domain,"R4,U3",8.0,81.13,119.425,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R4_U4_R4_U4,domain,"R4,U4",8.0,35.46,37.739,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R4_U7_R4_U7,domain,"R4,U7",8.0,11.84,12.94,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R4_U9_R4_U9,domain,"R4,U9",8.0,78.62,80.183,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R43_R41_R43,domain,"R41,R43",1.0,81.9,83.523,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R44_R41_R44,domain,"R41,R44",1.0,131.02,141.167,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R46_R41_R46,domain,"R41,R46",1.0,130.38,164.16,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R47_R41_R47,domain,"R41,R47",1.0,131.87,143.376,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R48_R41_R48,domain,"R41,R48",1.0,42.66,44.972,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R49_R41_R49,domain,"R41,R49",1.0,130.12,174.662,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R5_R41_R5,domain,"R41,R5",8.0,73.04,73.582,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R50_R41_R50,domain,"R41,R50",1.0,98.35,120.215,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R51_R41_R51,domain,"R41,R51",8.0,66.33,82.779,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R53_R41_R53,domain,"R41,R53",1.0,96.96,111.751,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R54_R41_R54,domain,"R41,R54",1.0,123.45,168.356,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R55_R41_R55,domain,"R41,R55",1.0,117.39,155.307,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R56_R41_R56,domain,"R41,R56",8.0,43.15,43.915,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R58_R41_R58,domain,"R41,R58",1.0,83.25,85.6,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R59_R41_R59,domain,"R41,R59",1.0,107.0,130.24,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R6_R41_R6,domain,"R41,R6",8.0,110.1,141.792,MAINS<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R60_R41_R60,domain,"R41,R60",1.0,104.06,130.485,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R61_R41_R61,domain,"R41,R61",1.0,88.51,111.368,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R62_R41_R62,domain,"R41,R62",1.0,3.55,7.086,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R63_R41_R63,domain,"R41,R63",1.0,96.97,116.184,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R65_R41_R65,domain,"R41,R65",1.0,105.6,117.51,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R66_R41_R66,domain,"R41,R66",1.0,138.3,170.441,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R67_R41_R67,domain,"R41,R67",1.0,69.92,73.745,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R68_R41_R68,domain,"R41,R68",1.0,66.11,68.514,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R7_R41_R7,domain,"R41,R7",8.0,120.11,148.053,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R70_R41_R70,domain,"R41,R70",1.0,96.96,120.032,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R71_R41_R71,domain,"R41,R71",1.0,85.92,88.085,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R73_R41_R73,domain,"R41,R73",1.0,120.79,172.201,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R74_R41_R74,domain,"R41,R74",1.0,118.88,144.697,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R75_R41_R75,domain,"R41,R75",1.0,97.86,111.418,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R76_R41_R76,domain,"R41,R76",1.0,110.96,111.885,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R77_R41_R77,domain,"R41,R77",1.0,109.07,111.249,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R78_R41_R78,domain,"R41,R78",1.0,138.58,167.946,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R79_R41_R79,domain,"R41,R79",1.0,91.62,127.839,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R8_R41_R8,domain,"R41,R8",8.0,77.37,88.962,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_R9_R41_R9,domain,"R41,R9",8.0,18.43,19.321,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_RT1_R41_RT1,domain,"R41,RT1",8.0,64.93,65.366,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_RV1_R41_RV1,domain,"R41,RV1",8.0,116.08,121.984,MAINS<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_SW1_R41_SW1,domain,"R41,SW1",1.0,96.96,124.495,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_SW2_R41_SW2,domain,"R41,SW2",1.0,109.07,111.251,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_T1_R41_T1,domain,"R41,T1",8.0,8.0,15.905,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_TP1_R41_TP1,domain,"R41,TP1",1.0,80.68,82.63,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_TP2_R41_TP2,domain,"R41,TP2",1.0,81.26,83.236,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_TP3_R41_TP3,domain,"R41,TP3",1.0,140.54,148.071,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U1_R41_U1,domain,"R41,U1",8.0,130.25,155.426,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U10_R41_U10,domain,"R41,U10",1.0,74.93,76.065,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U11_R41_U11,domain,"R41,U11",1.0,125.91,137.413,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U12_R41_U12,domain,"R41,U12",1.0,77.51,80.545,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U13_R41_U13,domain,"R41,U13",1.0,91.61,125.219,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U14_R41_U14,domain,"R41,U14",1.0,115.69,154.825,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U15_R41_U15,domain,"R41,U15",1.0,74.93,75.688,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U16_R41_U16,domain,"R41,U16",1.0,134.08,160.97,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U17_R41_U17,domain,"R41,U17",1.0,35.2,47.981,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U18_R41_U18,domain,"R41,U18",1.0,44.69,47.348,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U19_R41_U19,domain,"R41,U19",1.0,92.9,118.505,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U2_R41_U2,domain,"R41,U2",8.0,27.87,30.515,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U20_R41_U20,domain,"R41,U20",1.0,86.51,88.689,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U21_R41_U21,domain,"R41,U21",1.0,100.33,113.003,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U22_R41_U22,domain,"R41,U22",1.0,97.47,121.929,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U23_R41_U23,domain,"R41,U23",1.0,132.38,173.083,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U24_R41_U24,domain,"R41,U24",1.0,49.53,50.133,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U25_R41_U25,domain,"R41,U25",1.0,80.86,83.777,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U26_R41_U26,domain,"R41,U26",1.0,94.18,96.335,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U27_R41_U27,domain,"R41,U27",1.0,84.9,85.165,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U3_R41_U3,domain,"R41,U3",8.0,125.91,144.955,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U4_R41_U4,domain,"R41,U4",1.0,85.91,88.228,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U5_R41_U5,domain,"R41,U5",8.0,86.33,88.087,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U6_R41_U6,domain,"R41,U6",8.0,56.46,61.58,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U7_R41_U7,domain,"R41,U7",8.0,50.54,53.338,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U8_R41_U8,domain,"R41,U8",8.0,69.91,70.561,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R41_U9_R41_U9,domain,"R41,U9",1.0,102.32,121.673,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R44_R43_R44,domain,"R43,R44",1.0,117.06,124.345,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R46_R43_R46,domain,"R43,R46",1.0,116.42,119.357,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R47_R43_R47,domain,"R43,R47",1.0,117.91,124.102,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R48_R43_R48,domain,"R43,R48",1.0,126.02,126.54,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R49_R43_R49,domain,"R43,R49",1.0,116.16,123.388,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R5_R43_R5,domain,"R43,R5",8.0,8.91,11.071,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R50_R43_R50,domain,"R43,R50",1.0,181.71,191.106,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R51_R43_R51,domain,"R43,R51",8.0,126.09,140.688,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R53_R43_R53,domain,"R43,R53",1.0,180.32,185.379,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R54_R43_R54,domain,"R43,R54",1.0,109.49,115.312,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R55_R43_R55,domain,"R43,R55",1.0,82.75,92.431,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R56_R43_R56,domain,"R43,R56",8.0,34.19,38.378,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R58_R43_R58,domain,"R43,R58",1.0,75.67,104.637,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R59_R43_R59,domain,"R43,R59",1.0,190.36,199.967,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R6_R43_R6,domain,"R43,R6",8.0,96.14,101.235,MAINS<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R60_R43_R60,domain,"R43,R60",1.0,61.08,67.074,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R61_R43_R61,domain,"R43,R61",1.0,145.59,166.621,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R62_R43_R62,domain,"R43,R62",1.0,86.83,90.866,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R63_R43_R63,domain,"R43,R63",1.0,180.33,187.449,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R65_R43_R65,domain,"R43,R65",1.0,22.24,33.047,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R66_R43_R66,domain,"R43,R66",1.0,124.34,128.607,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R67_R43_R67,domain,"R43,R67",1.0,83.36,103.152,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R68_R43_R68,domain,"R43,R68",1.0,149.47,152.923,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R7_R43_R7,domain,"R43,R7",8.0,166.01,198.832,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R70_R43_R70,domain,"R43,R70",1.0,180.32,189.359,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R71_R43_R71,domain,"R43,R71",1.0,83.36,112.093,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R73_R43_R73,domain,"R43,R73",1.0,106.83,115.194,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R74_R43_R74,domain,"R43,R74",1.0,65.34,76.656,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R75_R43_R75,domain,"R43,R75",1.0,181.22,185.756,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R76_R43_R76,domain,"R43,R76",1.0,27.6,28.34,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R77_R43_R77,domain,"R43,R77",1.0,95.11,125.429,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R78_R43_R78,domain,"R43,R78",1.0,124.62,127.056,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R79_R43_R79,domain,"R43,R79",1.0,77.66,80.337,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R8_R43_R8,domain,"R43,R8",8.0,160.73,163.849,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_R9_R43_R9,domain,"R43,R9",8.0,101.79,103.843,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_RT1_R43_RT1,domain,"R43,RT1",8.0,148.29,148.548,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_RV1_R43_RV1,domain,"R43,RV1",8.0,102.12,143.751,MAINS<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_SW1_R43_SW1,domain,"R43,SW1",1.0,180.32,191.685,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_SW2_R43_SW2,domain,"R43,SW2",1.0,95.11,129.039,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_T1_R43_T1,domain,"R43,T1",8.0,75.66,76.205,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_TP1_R43_TP1,domain,"R43,TP1",1.0,84.83,109.609,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_TP2_R43_TP2,domain,"R43,TP2",1.0,78.41,105.069,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_TP3_R43_TP3,domain,"R43,TP3",1.0,126.58,135.232,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U1_R43_U1,domain,"R43,U1",8.0,158.81,201.604,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U10_R43_U10,domain,"R43,U10",1.0,158.29,159.009,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U11_R43_U11,domain,"R43,U11",1.0,111.95,122.705,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U12_R43_U12,domain,"R43,U12",1.0,0.99,2.793,LV_CONTROL<->LV_CONTROL,BOX-BAR-BLOCKER
sep_domain_clearance_R43_U13_R43_U13,domain,"R43,U13",1.0,77.65,82.116,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U14_R43_U14,domain,"R43,U14",1.0,101.73,105.291,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U15_R43_U15,domain,"R43,U15",1.0,158.29,159.156,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U16_R43_U16,domain,"R43,U16",1.0,120.12,123.432,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U17_R43_U17,domain,"R43,U17",1.0,112.5,115.506,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U18_R43_U18,domain,"R43,U18",1.0,128.05,129.734,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U19_R43_U19,domain,"R43,U19",1.0,78.94,81.943,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U2_R43_U2,domain,"R43,U2",8.0,111.23,114.528,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U20_R43_U20,domain,"R43,U20",1.0,77.97,108.644,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U21_R43_U21,domain,"R43,U21",1.0,183.69,188.016,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U22_R43_U22,domain,"R43,U22",1.0,180.83,190.704,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U23_R43_U23,domain,"R43,U23",1.0,118.42,123.424,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U24_R43_U24,domain,"R43,U24",1.0,132.89,133.765,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U25_R43_U25,domain,"R43,U25",1.0,92.05,115.749,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U26_R43_U26,domain,"R43,U26",1.0,80.22,113.359,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U27_R43_U27,domain,"R43,U27",1.0,1.54,1.86,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U3_R43_U3,domain,"R43,U3",8.0,111.95,114.688,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U4_R43_U4,domain,"R43,U4",1.0,86.57,115.368,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U5_R43_U5,domain,"R43,U5",8.0,169.69,172.138,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U6_R43_U6,domain,"R43,U6",8.0,95.56,107.369,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U7_R43_U7,domain,"R43,U7",8.0,75.66,85.768,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U8_R43_U8,domain,"R43,U8",8.0,16.97,18.999,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R43_U9_R43_U9,domain,"R43,U9",1.0,185.68,193.08,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R46_R44_R46,domain,"R44,R46",1.0,48.66,49.161,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R47_R44_R47,domain,"R44,R47",1.0,1.01,3.188,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R48_R44_R48,domain,"R44,R48",1.0,117.96,149.303,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R49_R44_R49,domain,"R44,R49",1.0,63.92,64.431,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R5_R44_R5,domain,"R44,R5",8.0,128.93,132.122,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R50_R44_R50,domain,"R44,R50",1.0,145.77,162.353,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R51_R44_R51,domain,"R44,R51",8.0,90.15,112.958,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R53_R44_R53,domain,"R44,R53",1.0,144.38,164.589,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R54_R44_R54,domain,"R44,R54",1.0,63.91,64.799,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R55_R44_R55,domain,"R44,R55",1.0,69.97,79.589,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R56_R44_R56,domain,"R44,R56",8.0,126.63,127.148,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R58_R44_R58,domain,"R44,R58",1.0,45.51,61.309,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R59_R44_R59,domain,"R44,R59",1.0,154.42,165.363,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R6_R44_R6,domain,"R44,R6",8.0,34.44,38.947,MAINS<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R60_R44_R60,domain,"R44,R60",1.0,56.64,79.395,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R61_R44_R61,domain,"R44,R61",1.0,109.65,119.395,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R62_R44_R62,domain,"R44,R62",1.0,137.53,147.991,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R63_R44_R63,domain,"R44,R63",1.0,144.39,160.744,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R65_R44_R65,domain,"R44,R65",1.0,114.56,134.846,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R66_R44_R66,domain,"R44,R66",1.0,45.88,47.161,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R67_R44_R67,domain,"R44,R67",1.0,58.14,75.899,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R68_R44_R68,domain,"R44,R68",1.0,138.99,181.386,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R7_R44_R7,domain,"R44,R7",8.0,130.07,130.941,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R70_R44_R70,domain,"R44,R70",1.0,144.38,157.97,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R71_R44_R71,domain,"R44,R71",1.0,47.42,65.432,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R73_R44_R73,domain,"R44,R73",1.0,70.75,73.536,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R74_R44_R74,domain,"R44,R74",1.0,71.46,87.375,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R75_R44_R75,domain,"R44,R75",1.0,145.28,166.623,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R76_R44_R76,domain,"R44,R76",1.0,122.74,139.039,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R77_R44_R77,domain,"R44,R77",1.0,42.47,47.967,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R78_R44_R78,domain,"R44,R78",1.0,43.42,44.505,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R79_R44_R79,domain,"R44,R79",1.0,37.86,53.954,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R8_R44_R8,domain,"R44,R8",8.0,124.79,154.145,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_R9_R44_R9,domain,"R44,R9",8.0,136.99,152.801,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_RT1_R44_RT1,domain,"R44,RT1",8.0,119.59,164.936,DC_BUS<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_RV1_R44_RV1,domain,"R44,RV1",8.0,57.9,59.98,MAINS<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_SW1_R44_SW1,domain,"R44,SW1",1.0,144.38,155.171,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_SW2_R44_SW2,domain,"R44,SW2",1.0,46.43,53.056,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_T1_R44_T1,domain,"R44,T1",8.0,92.42,108.21,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_TP1_R44_TP1,domain,"R44,TP1",1.0,49.34,70.11,LV_CONTROL<->LV_CONTROL,CLEAN
sep_domain_clearance_R44_TP2_R44_TP2,domain,"R44,TP2",1.0,48.76,65.317,LV_CONTROL<->LV_CONTROL,CLEAN
